IDX,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1350,30.95,34.57,58.65,32.49,36.81,61.16,26.54,37.55,45.29,28.88,42.59,48.45,12.53,5.94,38.96
1351,26.62,37.35,45.6,24.26,10.63,79.6,30.61,40.29,53.86,25.97,36.37,44.51,20.89,10.2,63.66
1352,27.52,34.57,49.43,27.12,45,43.45,26.64,36.27,46.21,26.02,38.39,43.66,26.31,32,47.93
1353,25.66,30.26,47.41,26.77,32.8,48.61,23.61,40.52,37.37,29.69,34.61,55.17,30.46,31.12,60.27
1354,26.22,17.21,66.16,27.91,41.28,46.78,25.58,43.53,40.61,28.09,51.38,43.44,23.97,24.25,47.67
1355,9.09,21.04,13.01,9.73,13.29,16.86,31.44,33.92,60.6,28.47,41.4,48.06,28.89,37.08,51.4
1356,28.13,29.62,54.83,28.19,39.77,48.17,26.51,35.7,46.18,24.24,30.61,43.44,12.44,15.39,22.5
1357,26.7,33.12,48.22,27.4,35.77,48.39,25.25,30.76,45.97,27.04,35.88,47.41,23.86,29.06,43.44
1358,31.08,36.75,57.36,32.13,41.5,57.01,27.91,26.1,57.75,23.05,28.57,41.63,27.37,34.35,49.18
1359,30.41,40.29,53.35,31.26,39.97,55.71,11.19,11.66,21.93,29.37,39.54,51.18,26.67,36.77,46.01
1360,26.46,24.16,55.43,27.12,31.3,50.63,8.03,9.8,14.61,26.37,47.38,41.05,32.15,36.32,60.6
1361,26.18,31.87,47.68,26.38,35.74,45.85,24.22,30.31,43.59,4.82,5.92,8.74,29.33,62.94,42.99
1362,26.36,31.69,48.29,23.9,12.37,70.06,33.47,35.05,65.44,36.1,35.41,72.89,28.38,30.42,54.85
1363,27.23,30.22,51.76,26.91,41.37,44.41,26.49,18.08,65.31,28.44,42.54,47.45,28.53,19.02,71.3
1364,30.76,37.2,56.18,31.83,37.8,58.64,23.79,28.7,43.51,34.11,44.76,60.11,27.37,45.41,43.86
1365,18.84,10.05,54.17,21.38,25.58,39.24,27.01,36.93,46.77,34.9,49.37,59.57,27.15,33.11,49.42
1366,22.41,12.63,62.18,24.96,25.33,49.56,26.63,32.28,48.6,27.05,21.1,61.74,27.08,26.56,54.69
1367,6.66,3.28,20.21,6.84,11.42,10.94,8.96,6.71,20.93,27.65,35.75,49.04,26.25,33.07,47.08
1368,25.76,29.23,48.46,25.11,43.21,39.7,27.33,36.25,47.93,29.46,37.07,52.87,26.25,34.2,46.39
1369,18.93,33.6,29.59,20.97,24.76,38.72,27.98,38.15,48.49,30.45,68.92,43.91,27.05,39.79,45.43
1370,25.81,37.15,43.74,26.89,18.64,65.69,9.39,13.08,16.13,9.81,10.22,19.23,29.24,41.12,50.03
1371,25.27,37.76,42.17,26.21,38.51,44.06,22.91,33.79,38.45,27.92,26.98,56.81,25.23,12.16,77.61
1372,24.56,35.59,41.51,22.92,47.15,34.07,29.5,19.18,74.89,29.08,38.12,51.27,31.76,27.91,67.91
1373,20.43,24.23,37.66,19.72,30.95,32.29,25.38,34.31,44.16,35.11,45.26,62.34,11.75,13.89,21.69
1374,24.52,16.71,60.52,25.81,36.67,43.98,21.83,45.24,32.37,24.9,57.95,35.59,25.83,37.55,43.59
1375,11.28,15.16,19.67,9.67,21.41,14.03,31.84,39.32,57.63,28.74,36.74,51.23,28.09,12.63,90.59
1376,24.42,35.71,41.12,23.77,44.45,36.49,30.76,29.64,62.68,27.13,29.17,52.35,26.6,39.24,44.63
1377,9.33,7.49,20.96,8.18,4.06,24.63,30.37,45.46,50.66,27.47,33.77,49.81,24.38,32.74,42.53
1378,25.29,32.39,45.04,26.7,32.33,48.75,28.98,34.7,53.18,30.04,38.67,53.38,30.38,47.76,49.7
1379,23.31,18.36,52.9,24.98,33.08,43.85,22.81,27.64,41.62,30.75,36.88,56.4,27.66,24.17,59.33
1380,24.86,31.39,44.56,26.21,27.56,51.15,32.85,48.18,55.25,33.34,43.05,59.15,28.62,28.54,57.32
1381,23.47,22.95,47.46,23.14,34.01,38.88,26.55,31.48,48.94,26.41,32.54,47.85,20.32,28.8,34.65
1382,23.65,40.79,37.37,24.27,43.81,37.72,25.6,36.54,43.53,30.69,37.84,55.58,26.69,31.71,49.15
1383,24.17,30.42,43.37,25.33,25.38,50.61,27.55,28.69,54,25.57,55.69,37.32,26.2,44.81,41.51
1384,22.62,38.47,35.91,24,34.56,40.67,11.23,13.59,20.51,27.28,45.13,43.76,21.76,27.21,39.16
1385,29.25,40.38,50.44,31.12,33.26,60.25,32.93,40.02,60.04,27.83,39.51,47.42,25.81,34.14,45.32
1386,21.68,9.58,70.75,25.94,31.81,47.08,8.81,13.68,14.48,30.53,40.49,53.55,24.91,33.22,43.6
1387,27.06,28.71,52.55,28.07,28.94,55.3,26.6,32.21,48.57,29.53,13.81,92.67,25.58,41.45,41.37
1388,23.64,30.71,41.84,24.09,34.35,40.99,24.95,37.02,41.77,35.84,42.45,66.11,32.42,45.86,55.34
1389,20.09,20.78,39.52,21.08,22.38,40.94,27.34,32.73,50.18,29.07,33.7,54.14,16.26,20.44,29.21
1390,25.51,31.84,45.96,26.49,33.58,47.38,25.63,26.32,50.58,22.7,33.81,37.93,25.5,45.06,39.93
1391,24.07,35.87,40.22,26.19,33.27,46.81,21.54,19.34,45.52,19.91,9.15,63.26,20.99,25.8,38.06
1392,23.6,35.09,39.48,23.96,14.52,63.52,22.66,27.02,41.66,31.64,42.29,55.32,26.34,38.75,44.23
1393,26.93,23.94,57.21,27.87,33.82,50.83,27.74,45.71,44.59,28.02,29.02,55.08,31.88,46.46,53.74
1394,29.16,36.47,52.46,29.96,37.78,53.73,27.39,34.43,49.17,27.84,47.3,44.23,27.78,35.91,49.27
1395,19.5,45.28,27.89,23.07,34.48,38.51,10.13,14.4,17.25,25.31,12.87,75.05,31.58,52.86,50.45
1396,24.34,36.11,40.75,25.63,31.5,46.5,31.98,43.02,55.74,26.1,13.19,77.74,26.68,39.01,44.92
1397,20.18,12.14,53.72,22.33,24.82,42.42,19.32,8.67,62.39,28.04,33.39,51.57,24.58,50.33,36.58
1398,24.14,28.97,44.27,25.16,26.36,49.19,22.24,23.73,43.09,28.41,28.34,56.9,30.37,36.01,55.98
1399,23.57,35.16,39.37,25.28,26.51,49.39,26.24,32.79,47.24,29.27,36.45,52.79,27.39,38.5,46.89
1400,23.18,34.28,38.86,23.83,31.5,41.85,24.1,30.11,43.39,10.1,16.92,16.12,23.93,34.08,40.74
1401,25.46,32.94,45.13,26.5,32.81,47.89,30.38,35.98,56.04,26.35,21.33,58.9,23.84,10.56,77.63
1402,23.88,29.85,42.99,22.41,10.23,71.51,27.94,30.12,53.86,33.31,54.93,53.5,26.36,35.71,45.81
1403,23.55,35.79,39.04,25.07,32.7,44.29,30.61,39.89,54.1,27.89,48.14,44.04,24.87,45.67,38.41
1404,21.15,32.39,34.95,21.77,13.71,56.35,29.87,39.41,52.52,30.03,37.23,54.25,32.97,43.02,58.24
1405,24.79,31.68,44.18,26.42,26.86,52.41,28.23,35.64,50.59,25.69,24.5,52.61,30.48,52.36,48.23
1406,29.24,42.65,49.28,31.52,37.19,58.24,28.76,25.23,61.54,22.32,30.76,38.52,28.82,14,88.18
1407,25.97,30.23,48.28,26.7,19.59,63.1,25.06,45.78,38.77,10.49,14.42,18.12,25.29,35.29,43.42
1408,24.96,33.58,43.52,25.53,37.9,42.73,4.02,6.72,6.42,24.68,26.81,47.4,31.39,44.92,53.31
1409,24.78,42.31,39.3,26.42,41.32,43.32,29.79,46.41,48.91,33.41,40.48,60.98,28.09,36.45,49.73
1410,24.68,32.07,43.67,25.58,32.64,45.62,30.32,49.27,48.97,27.79,36.2,49.12,32.24,34.19,62.64
1411,24.68,35.96,41.62,26.6,29.34,50.72,24.26,32.4,42.42,26.8,47,42.08,29.52,36.58,53.34
1412,19.49,13.21,48.22,21.1,26,38.22,23.77,27.31,44.45,26.79,17.44,67.93,23.78,15.68,59.83
1413,24.83,36.95,41.51,25.35,39.22,41.72,8.56,10.37,15.63,29.86,38.31,53.14,26.83,39.8,44.9
1414,21.87,9.69,71.18,26.35,30.42,49.17,24.48,40.7,39.21,31.7,50.82,51.48,28.37,16.48,77.21
1415,21.53,27.73,38.26,22.41,29.15,39.64,25.13,29.65,46.42,30.73,29.28,62.97,27.03,39.98,45.3
1416,22.48,32.95,37.81,24.16,31.06,42.94,27.1,36.6,47.17,29.08,21.34,68.7,17.98,8,58.37
1417,24.34,31,43.45,25.08,28.35,47.25,24.03,22.28,49.94,28.98,33.48,54.08,30.34,25.47,66.5
1418,20.54,14.09,50.51,19.08,39.59,28.28,24.81,57.87,35.45,28.01,29.13,54.94,26.35,36.28,45.48
1419,25.02,37.61,41.66,26.71,35.98,46.54,26.06,34.72,45.62,29.77,41.37,51.2,24.74,44.02,38.64
1420,25.5,33.68,44.82,25.91,34.85,45.16,29.32,42.7,49.45,28.94,37.64,51.2,28.7,18.34,73.62
1421,23.07,11.82,68.08,24.71,44.15,38.54,26.57,26.66,53.05,26.66,20.59,61.18,9.37,7.6,20.93
1422,26.5,61.16,37.98,29.46,15.35,85.99,26.38,48.55,40.71,32.8,42.13,58.34,26.55,44.72,42.32
1423,24.2,29.1,44.34,24.75,32.58,43.54,26.22,24.88,53.87,27.85,36.34,49.2,32.2,46.07,54.7
1424,27.09,30.6,51.07,27.21,36.91,47.28,24.89,26.8,48,34.6,21.56,90.15,28.03,36.58,49.52
1425,23.49,45.41,35.64,23.71,11.54,72.38,31.46,45.68,53.13,29.28,37.74,51.99,26.29,40.67,43.28
1426,23.04,12.28,66.28,25.84,19.63,59.85,25.72,37.87,43.19,24.3,26.44,46.64,24.82,29.71,45.54
1427,24.36,36.48,40.62,25.4,34.57,44.06,33.19,41.07,60.02,28.7,32.86,53.75,23.94,29.48,43.38
1428,21.18,9.89,66.55,24.11,39.17,38.96,25.91,13.15,76.97,28.07,34.03,51.21,29.6,44.56,49.27
1429,31.11,31.93,61.42,32.67,34.11,63.96,26.94,14.57,76.78,30.39,39.78,53.61,28.47,34.33,52.09
1430,22.19,39.14,34.76,24.43,27.61,46.04,22.9,31.66,39.48,27.12,15.62,74.2,25.89,33.59,45.85
1431,25.51,37.72,42.76,27.35,24.92,57.37,27.92,22.99,61.83,9.22,14.2,15.21,28.14,39.28,48.3
1432,20.3,37.33,31.34,22.98,30.9,40.07,26.33,29.6,49.75,26.52,43.2,42.79,31.47,33.03,61.46
1433,26.57,16.87,68.4,28.57,39.71,49.12,27.87,36.29,49.27,28.25,35.75,50.56,21.78,28.07,38.68
1434,19.99,24.08,36.59,18.31,37.78,27.19,22.32,9.59,74.26,27.87,42.73,46.05,25.46,35.82,43.56
1435,26.95,29.23,51.81,27.5,40.94,45.96,10.83,7.66,26.14,24.78,17.07,60.78,26.89,33.1,48.74
1436,29.74,35.43,54.71,30.66,43.88,52.08,33.19,40.27,60.54,25.57,30.11,47.3,28.55,26.26,59.59
1437,24.57,36.42,41.14,27,29.43,51.77,25.47,30.56,46.69,23.78,33.87,40.48,24.56,12.31,73.56
1438,25.89,29.06,48.97,25.64,44.26,40.5,26.98,14.41,77.52,30.6,44.1,51.84,26.48,34.07,47.06
1439,25.14,31.16,45.43,26.74,31.85,49.19,28.66,51.13,44.72,5.96,8.06,10.38,31.14,35.88,58.16
1440,24.48,29.71,44.64,22.79,45.55,34.19,23.65,34.55,39.85,5.82,7.4,10.39,27.14,34.71,48.36
1441,23.29,12.89,65.38,24.09,15.02,62.76,5.88,7.49,10.5,24.23,34.04,41.49,24.32,30.29,43.85
1442,23.39,37.28,38.07,24.24,36.19,40.49,25.57,51.36,38.31,27.14,38.67,46.19,25.28,30.8,46.03
1443,18.99,27.93,31.9,20.11,12.83,51.63,19.28,42.79,27.97,27,39.91,45.27,25.26,34.52,43.74
1444,10.86,16.39,18.06,10.55,12.41,19.52,8.47,10.61,15.23,27.8,37.51,48.4,27.33,21.91,61.43
1445,7.36,15.05,10.95,7.65,5.3,18.69,32.06,23.48,75.86,26.01,29.61,48.85,24.53,27.83,46.15
1446,25.02,17.91,59.97,26.74,23.47,57.22,22.22,31.5,37.9,24.12,28.47,44.54,33.82,43.28,60.25
1447,24.91,29.56,45.9,22.17,10.51,68.92,24.73,31.28,44.27,32.07,38.6,58.72,26.92,16.92,69.75
1448,24.07,15.15,62.29,25.9,16.88,65.63,11.02,13.35,20.12,27.73,42.38,45.88,24.27,43.64,37.76
1449,26.37,26.59,52.51,25.53,38.25,42.56,17.89,41.7,25.57,10.11,14.16,17.32,24.1,39.42,38.84
1450,25.27,32.71,44.78,26.54,28.19,51.54,21.82,40.13,33.68,23.28,14.93,59.57,25.6,19.68,58.91
1451,25.86,33.97,45.54,26.47,36.1,45.87,28.33,34,51.92,30.06,47.54,49.07,27.23,34.78,48.55
1452,24.84,23.56,51.02,24.87,36.97,41.6,31.14,38.49,56.33,28.61,22.45,65.06,28.78,32.93,53.93
1453,24.66,31.14,44.18,26.21,27.64,51.07,26.19,32.24,47.48,28.81,23.01,64.89,27.11,36,47.52
1454,11.6,8.13,28.14,11.41,14.52,20.39,26.52,33.06,47.78,35.91,39.99,68.15,27.96,51.1,43.25
1455,24.25,30.77,43.36,24.38,16.23,60.99,25.49,46.19,39.56,10.73,13.33,19.37,33.56,39.84,61.84
1456,21.84,42.57,33.04,24.7,31.49,44.08,29.64,33.87,55.57,27.27,38.37,46.65,26.15,34.54,45.95
1457,28.72,51.45,44.75,28.64,13.7,88.51,5.44,7.38,9.45,27.4,36.29,48.08,32.64,45.87,55.86
1458,22.02,41.59,33.68,24.78,30.38,44.99,26.23,28.29,50.56,30.4,69.91,43.62,30.33,35.28,56.39
1459,21.69,44.73,32.21,22.98,12.41,65.55,25.03,37.26,41.83,28.65,29.12,56.84,27.29,32.14,50.45
1460,24.12,36.01,40.28,24.04,12.63,69.81,25.93,30,48.34,36.53,37.28,72.33,18.32,27.9,30.34
1461,25.09,37.24,42.01,26.26,20.53,59.84,22.52,35.47,36.82,29.5,30.66,57.87,30.96,44.25,52.62
1462,25.63,36,43.87,26.74,20.95,60.88,23.48,24.94,45.58,35.56,46.58,62.7,31.8,43.41,55.08
1463,23.87,18.37,54.91,24.88,29.08,46.15,27.08,32.49,49.66,24.89,25.38,49.3,22.79,34.2,37.97
1464,24.95,18.07,59.41,26.92,32.35,49.31,26.43,39.5,44.11,35.73,37.91,69.41,32.4,45.14,55.66
1465,26.72,25.37,54.86,25.81,45.45,40.48,24.31,43.75,37.82,31.37,30.75,63.37,27.07,47.49,42.51
1466,25.07,24.47,50.75,24.33,40.02,39.12,10.13,11.69,18.9,33.24,52.7,54.2,20.36,32.25,33.22
1467,30.38,43.83,51.43,32.54,30.59,67.15,11.44,16.57,19.33,34.92,37.06,67.82,25.04,34.18,43.38
1468,23.17,11.96,68.06,26.53,31.78,48.69,25.73,13.58,74.48,30.36,32.3,58.9,22.99,32.19,39.42
1469,11.44,21.12,17.64,11.18,17.15,18.47,11.83,11.01,24.56,25.39,40.41,41.34,26.89,35.12,47.47
1470,24.04,30.22,43.15,23.59,41.78,36.91,11.84,14.92,21.25,27.81,27.38,56.04,23.95,10.37,79.26
1471,24.57,35.17,41.75,25.04,37.56,41.74,9.26,4.29,29.28,29.47,38.15,52.22,27.47,33.61,49.92
1472,23.75,34.71,39.99,25.65,33.93,45.05,27.56,29.98,52.89,28.13,33.35,51.85,25.08,45.53,38.89
1473,24.44,35.12,41.45,25.67,30.86,47.03,29.27,38.07,51.78,28.62,35.55,51.66,22.18,26.92,40.47
1474,23.52,34.29,39.65,25.39,27.24,49.05,29.87,38.96,52.77,29.66,60.77,44.13,21.83,39.08,34.02
1475,24.38,19.07,55.55,25.97,28.01,50.05,20.9,10.07,64.27,28.16,43.03,46.58,28.14,32.63,52.4
1476,23.95,42.18,37.54,25.59,35.49,44.03,30.56,35.04,57.22,23.59,27.1,44.11,27.8,48.73,43.67
1477,29.3,42.24,49.63,26.62,61.81,38.09,25.17,30.07,46.23,27.79,14.82,79.87,20.57,8.92,68.01
1478,26.18,32.81,47.08,27.64,29.09,53.9,25.56,37.19,43.13,26.46,11.71,86.23,25.57,15.41,68.01
1479,28.18,37.08,49.59,29.62,35.91,54.04,29.11,43.32,48.68,32.4,41.97,57.42,24.48,34.41,41.91
1480,25.9,36.25,44.4,25.57,45.3,40.01,31.93,42.32,56.02,23.71,49.16,35.15,18.09,39.24,26.43
1481,20.52,30.58,34.29,21.15,30.84,35.66,33.28,33.62,66.22,28.26,42.58,47.02,32.42,41.92,57.49
1482,23.48,40.77,37,25.81,31.56,46.91,27.42,28.16,54.11,28.07,25.96,58.44,24.7,12.67,72.85
1483,22.21,26.16,41.07,22.85,30.12,40.19,25.93,43.46,41.4,23.18,25.26,44.44,23,12.59,65.04
1484,26.13,35.37,45.44,27.01,38.99,45.73,23.72,16.38,58.07,27,14.33,77.87,30.46,27.01,64.81
1485,23.63,38.23,38.25,24.92,30.99,44.96,7.12,10.91,11.78,26.04,38.22,43.78,15.83,19.35,28.78
1486,23.63,41.75,37.01,26.9,33.71,48.36,22.98,31.23,39.9,28.82,35.91,51.96,27.49,37.43,47.69
1487,23.62,29.24,42.7,24.23,34.45,41.27,26.28,42.96,42.36,33.32,34.15,65.84,25.29,11.45,81.11
1488,23.84,36.01,39.63,24.33,14.42,65.36,27.43,33.08,50.16,28.93,22.42,66.25,27.05,37.35,46.64
1489,20.66,33.31,33.46,20.36,38.1,31.25,28.18,39.49,48.28,25.06,29.45,46.4,25.52,14.82,69.49
1490,21.27,24.66,39.62,21.97,27.8,39.34,24.03,28.78,44.1,34.34,49.96,57.95,27.13,36.41,47.35
1491,23.38,42.51,36.24,23.3,49.84,34.2,27.82,33.47,50.94,22.65,35.33,37.18,31.67,54.24,50.16
1492,25.71,26.79,50.38,25.16,42.14,40.18,25.61,37.45,43.12,24.36,50.26,36.16,28.22,29.06,55.64
1493,23.8,11.4,73.5,27.95,32.88,51.71,28.58,46.89,46.01,27.82,36.78,48.87,31.57,58.16,48.71
1494,21.32,28.96,37.01,22.22,27.3,40.31,27.02,32.23,49.67,29.34,30.62,57.44,24.8,34.27,42.74
1495,25.39,28.78,47.78,26.23,20.46,59.87,24.32,50.64,36.01,27.42,41.05,45.73,32.53,45.94,55.56
1496,25.57,37.46,43.02,26.33,33.38,47.09,20.41,45.27,29.61,30.46,41.38,52.89,29.72,58.07,44.93
1497,25.4,19.42,58.61,26.16,37.57,44.38,10.01,13.43,17.46,28.2,24.18,61.09,22.61,25.5,42.65
1498,24.64,33.57,42.72,26.04,31.29,47.71,28.35,33.83,52.1,10.7,10.88,21.22,17.89,30.85,28.26
1499,26.71,36.01,46.53,27.51,41.43,45.79,31.7,47.43,52.9,27.46,38.79,46.91,30.22,40.36,52.85
1500,27.2,25.7,55.98,27.39,36.18,48.13,24.62,42.32,38.94,26.36,52.15,39.69,28.27,45.22,45.95
1501,25.67,24.2,52.9,26.27,36.17,45.36,33.57,40.82,61.18,28.8,36.68,51.41,5.17,2.51,15.82
1502,26.88,18.19,66.61,29.22,26.85,61.01,28.44,41.5,47.93,28.64,13.91,87.57,21.95,26.29,40.27
1503,24.06,34.07,41.04,25.56,30.93,46.69,26.26,20.26,60.28,29.85,32.4,57.35,25.39,39.81,41.59
1504,22.51,16.23,53.71,23.73,21.22,50.28,28.51,44.98,46.58,25.58,30.65,46.93,27.24,33.39,49.48
1505,10.69,16.31,17.7,10.01,12.64,17.95,27.1,38.73,46.06,32.35,19.51,85.98,25.95,36.89,44.19
1506,24.14,17.87,56.77,24.77,34.04,42.79,25.8,34.13,45.31,32.97,20.85,85.1,20.66,11.96,56.36
1507,22.77,12.14,65.49,24.85,34.09,42.95,28.05,33.46,51.56,30.13,41.79,51.84,24.31,31.77,42.92
1508,30.17,38.2,54,31.3,40.03,55.78,31.43,39.64,56.34,22.36,31.57,38.19,29.67,47.45,48.22
1509,26.83,19.22,64.27,28.94,27.17,59.78,26.12,29.62,49.14,27.37,36.54,47.88,26.69,49.08,41.21
1510,23.71,23.18,47.97,24.57,29.09,45.33,23.94,33.28,41.15,23.9,32.23,41.61,27.8,32.81,51.35
1511,23.65,14.01,63.57,26.49,20.64,60.48,20.95,35.6,33.28,32.79,41.78,58.52,28.47,37.64,50.01
1512,25.57,31.07,46.62,26.96,21.85,60.23,31.67,45.11,53.9,31.06,37.71,56.63,23.22,53.6,33.27
1513,23.38,32.96,39.95,24.41,31.04,43.62,24.04,33.67,41.2,25.99,42.93,41.73,30.92,45.8,51.79
1514,22.17,32.24,37.42,24.09,24.52,47.75,28.44,38.68,49.35,7.16,10.97,11.84,19.42,30.63,31.73
1515,25.14,27.99,47.72,25.64,38.11,42.89,32.45,44.53,56.1,26.59,31.36,49.12,32.07,23.54,75.74
1516,29.73,46.41,48.79,31.73,41.96,55.71,27.35,33.06,49.97,26.75,13.87,78.34,29.52,45.47,48.68
1517,29.45,49.38,47.01,31.86,41.27,56.46,26.7,36.23,46.38,34.67,38.38,65.98,17.65,25.99,29.65
1518,10.01,21.19,14.74,10.3,15.24,17.26,25.62,30.4,47.21,27.79,37.94,48.16,33.72,40.37,61.87
1519,8.92,10.1,16.81,8.34,12.37,13.96,21.45,32.19,35.75,36.2,45.04,65.29,33.54,40.18,61.53
1520,20.8,25.21,37.97,21.15,29.56,36.29,33.71,40.59,61.7,10.82,12.04,20.54,27.49,32.13,51.01
1521,12.8,9.36,30.29,12.2,15.68,21.68,26.94,35.06,47.64,6.14,3.34,17.43,22.71,22.71,45.41
1522,24.09,35.59,40.4,25.6,21.96,55.44,28.52,32.73,53.38,25.78,35.65,44.41,25.47,25.91,50.5
1523,24.22,33.78,41.58,24.81,36.86,41.5,10.14,11.05,19.44,26.97,36.23,47.04,31.14,16.85,88.7
1524,18.83,30.56,30.42,20.69,28.53,35.7,26.99,27.29,53.69,32.69,37.62,61.09,27.71,23.26,60.74
1525,23.95,16.49,58.72,25.8,33.33,45.78,26.55,18.18,65.33,22.27,31.73,37.89,13.52,7.77,37.04
1526,27.32,33.96,49.29,26.12,44.32,41.52,24.83,40.56,40.03,26.44,42.98,42.71,26.72,21.11,60.52
1527,27.22,28.35,53.36,27.19,38.24,46.52,28.75,50.11,45.25,29.32,35.16,53.77,27.76,37.73,48.2
1528,23.61,39.29,37.79,25.71,27.58,49.67,28.85,40.33,49.49,28.95,35.69,52.43,26.79,33.6,48.15
1529,21.38,48.69,30.77,25.65,33.3,45.42,28.93,13.24,92.12,25.13,13.21,72.94,26.33,38.65,44.28
1530,20.2,29.09,34.22,21.33,27.53,37.85,25.54,45.9,39.74,29.45,32.82,55.86,27.18,33.54,49.19
1531,24.81,17.38,60.21,25.96,17.95,63.53,25.26,38.89,41.67,27.44,38.15,47.17,25.77,44.47,40.71
1532,24.54,34.44,42.04,25.93,34.16,45.6,26.14,39.14,43.59,29.44,33.92,54.98,27.34,41.81,45.22
1533,25.02,34.71,43.05,25.61,41.59,41.37,26.23,51.14,39.69,35.83,43.35,65.45,25.73,40.58,42.05
1534,26.62,22.08,58.73,25.06,50.44,37.5,33.78,33.65,67.7,28.08,39.37,48.12,29.04,36.76,51.97
1535,22.91,30.39,40.19,23.79,29.06,43.27,26.68,23.27,57.25,30.54,56.03,47.19,26.16,26.19,52.28
1536,26.61,14.86,74.26,27.49,47.93,43.25,31.43,46.57,52.64,10.5,13.79,18.48,18.34,20.34,34.88
1537,22.7,49.5,33.11,26.96,34.67,47.93,22.52,26.86,41.41,9.43,13.64,15.96,31.8,19.83,82.8
1538,24.77,42.92,39.07,26.86,39.31,45.21,25.29,12.73,75.51,23.23,29.07,41.81,32.47,43.79,56.54
1539,23.54,41.54,36.87,25.01,15.71,64.84,25.89,21.25,57.45,10.01,5.4,28.55,21.26,22.25,41.56
1540,29.88,33.35,56.64,29.01,46.55,47.09,26.95,32.96,49,22.11,46.07,32.72,20.81,22.92,39.7
1541,25.14,29.74,46.38,25.05,14.92,67.1,26.5,17.36,66.94,29.22,35.79,53.08,27.54,41.71,45.72
1542,30.89,25.81,67.86,32.2,32.48,64.12,29.41,41.6,50.19,27.85,44.82,45.16,23.14,33.49,39.13
1543,25.67,37.93,43.05,25.49,47.4,39.2,27.26,26,55.85,27.74,32.92,51.12,15.73,20.27,27.93
1544,26.53,23.07,57.04,27.85,28.33,55.22,21.9,31.53,37.1,22.83,11.93,66.51,30.58,44.43,51.63
1545,26.5,17.38,66.89,28.61,24.49,62.03,30.53,42.73,52.33,22.6,45.24,33.89,33.54,38.27,62.92
1546,22.48,10.47,70.73,22.47,10.3,71.52,21.42,32.06,35.72,9.26,20.54,13.43,32.08,48.22,53.42
1547,18.54,7.98,61.63,22.04,31.09,37.67,28.51,16.38,78.14,33.11,36.1,63.46,24.52,45.17,37.83
1548,24,26.11,46.06,23.83,34.76,40.17,20.66,36.73,32.28,24.28,55.93,34.82,23.2,33.66,39.18
1549,23.6,33.69,40.13,23.78,39.87,37.97,33.21,47.77,56.29,11.13,13.36,20.4,29.07,38.92,50.77
1550,22.7,29.71,40.04,24.05,21.72,50.67,29.12,39.48,50.59,25.58,13.17,75.25,7.54,10.88,12.75
1551,27.62,31.13,52.13,27,43.63,43.7,26.56,59.23,38.46,26.06,11.43,85.51,16.54,20.02,30.2
1552,21.21,14.6,52.01,22.73,33.18,38.3,28.09,38.17,48.77,28.21,12.65,91.13,25.65,34.27,44.84
1553,4.53,5.45,8.29,4.05,7.4,6.27,22.14,26.3,40.77,27.99,31.43,52.91,31.75,42.32,55.56
1554,22.96,13.47,62.11,22.93,45.8,34.4,31.96,44.7,54.81,35.54,46.99,62.42,26.89,33.1,48.73
1555,25.4,32.03,45.55,24.9,13.68,70.22,31.32,34.3,59.91,23.11,40.55,36.28,26.08,45.43,41.06
1556,25.45,31.92,45.75,22.77,9.89,75.2,24.88,33.32,43.46,26.69,29.09,51.18,11.11,12.05,21.35
1557,21.65,10.67,65.56,23.76,39.36,38.11,28.48,36.83,50.49,29.49,34.16,54.95,22.08,32.04,37.3
1558,17.27,7.54,56.8,19.29,11.47,51.72,27.76,31.39,52.32,30.77,34.24,58.44,25.74,31.76,46.59
1559,24.44,33.4,42.32,24.25,41.5,38.43,29.26,39.13,51.14,27.37,30.92,51.58,25.54,27.06,49.64
1560,23.85,17.53,56.32,23.7,41.97,37.07,31.6,44.25,54.17,21.34,35.44,34.19,7.94,10.91,13.72
1561,24.02,14.46,63.92,26.48,32.58,48,24.53,33.55,42.48,27.59,38.01,47.63,28.87,43.33,48.09
1562,24.18,32.59,42.13,23.97,40.27,38.23,28.14,33.8,51.57,33.73,21.33,87.07,25.56,15.36,68.1
1563,27.91,34.54,50.47,27.81,44.28,45.27,25.85,13.67,74.73,27.49,24.82,57.92,21.65,10,68.52
1564,20.4,25.08,36.99,21.08,26.06,38.14,25.75,17.75,63.1,32.99,49.28,55.07,27.76,34.15,50.33
1565,28.36,25.29,60.16,28.4,43.65,46.87,9,12.63,15.4,29.81,14.85,89.67,27.59,32.95,50.69
1566,29.52,20.45,72.12,29.72,49.57,47.54,24.06,30.8,42.86,10.46,13.82,18.39,26.13,43.8,41.73
1567,25.46,31.05,46.33,26.58,29.65,50.42,10.71,9.16,23.25,25.03,37.32,41.81,30.79,54.16,48.3
1568,28.73,51.99,44.61,30.58,49.63,49.42,24.77,13.2,71.26,36.02,37.13,70.96,27.16,34.92,48.28
1569,25.79,29.12,48.63,25.86,36.61,44.13,29.99,34.24,56.25,23.27,10.02,77.31,22.11,9.68,72.6
1570,25.94,12.61,79.3,30.34,37.55,54.84,26.96,38.65,45.75,9.44,10.6,17.84,21.98,10.94,66.15
1571,23.96,35.74,40.03,23.33,44.19,35.65,28.24,42.13,47.17,30.03,62.38,44.48,31.76,36.22,59.62
